"","year","Longitude","Latitude","optional"
"920",2016,-80.52924,25.42442,TRUE
"921",2016,-80.51454,25.56433,TRUE
"922",2016,-80.42656,25.54049,TRUE
"925",2019,-80.27613,25.67657,TRUE
"926",2019,-80.47372,25.68176,TRUE
"929",2019,-80.27415,25.68009,TRUE
"931",2018,-80.50175,25.44723,TRUE
"934",2019,-80.4758,25.44613,TRUE
"935",2019,-80.47569,25.4462,TRUE
"936",2019,-80.33519,25.46464,TRUE
"937",2019,-80.45988,25.42712,TRUE
"938",2019,-80.46452,25.46349,TRUE
"939",2019,-80.46682,25.4676,TRUE
"940",2019,-80.33512,25.46474,TRUE
"942",2019,-80.27572,25.67782,TRUE
"943",2019,-80.27367,25.67815,TRUE
"944",2019,-80.33407,25.69515,TRUE
"945",2019,-80.50178,25.44735,TRUE
"946",2017,-80.39066,25.45769,TRUE
"947",2018,-80.27341,25.67829,TRUE
"948",2018,-80.2733,25.67849,TRUE
"949",2018,-80.27335,25.67846,TRUE
"950",2019,-80.49454,25.52085,TRUE
"954",2019,-80.31056,25.60333,TRUE
"955",2019,-80.34295,25.62914,TRUE
"956",2019,-80.32246,25.7308,TRUE
"957",2019,-80.27972,25.67972,TRUE
"958",2019,-80.27795,25.71944,TRUE
"959",2019,-80.43814,25.66783,TRUE
"961",2019,-80.48926,25.5818,TRUE
"962",2019,-80.58367,25.39535,TRUE
"964",2019,-80.50201,25.46915,TRUE
"965",2019,-80.21138,25.74327,TRUE
"966",2019,-80.33401,25.69542,TRUE
"967",2019,-80.39817,25.73078,TRUE
"968",2019,-80.27705,25.71944,TRUE
"969",2019,-80.39677,25.6089,TRUE
"970",2019,-80.39371,25.6618,TRUE
"971",2019,-80.27624,25.71895,TRUE
"972",2019,-80.27833,25.71865,TRUE
"973",2019,-80.50177,25.44753,TRUE
"974",2019,-80.27796,25.71956,TRUE
"975",2019,-80.27796,25.71963,TRUE
"976",2019,-80.34634,25.46285,TRUE
"979",2019,-80.21053,25.74435,TRUE
"980",2019,-80.39967,25.73141,TRUE
"981",2019,-80.39904,25.73136,TRUE
"982",2019,-80.39891,25.73124,TRUE
"983",2019,-80.39887,25.73128,TRUE
"984",2019,-80.39888,25.73128,TRUE
"986",2019,-80.39891,25.73131,TRUE
"987",2019,-80.39894,25.73122,TRUE
"988",2019,-80.39894,25.73119,TRUE
"989",2019,-80.50097,25.39376,TRUE
"990",2019,-80.39892,25.7313,TRUE
"991",2019,-80.39851,25.7311,TRUE
"992",2019,-80.39862,25.73114,TRUE
"993",2019,-80.39859,25.73141,TRUE
"994",2019,-80.39855,25.73138,TRUE
"995",2019,-80.3986,25.73129,TRUE
"996",2019,-80.27795,25.71906,TRUE
"997",2017,-80.2105,25.74457,TRUE
"998",2019,-80.37251,25.75514,TRUE
"999",2019,-80.2775,25.71994,TRUE
"1000",2019,-80.27892,25.72063,TRUE
"1002",2019,-80.37936,25.75481,TRUE
"1003",2019,-80.50202,25.44729,TRUE
"1004",2019,-80.4072,25.66396,TRUE
"1006",2019,-80.131,25.79983,TRUE
"1007",2019,-80.21019,25.74486,TRUE
"1008",2019,-80.44798,25.6263,TRUE
"1010",2019,-80.47844,25.55794,TRUE
"1011",2019,-80.33591,25.74055,TRUE
"1012",2019,-80.42693,25.69117,TRUE
"1013",2019,-80.21088,25.74375,TRUE
"1014",2019,-80.47373,25.44365,TRUE
"1015",2019,-80.47366,25.44363,TRUE
"1016",2019,-80.47361,25.44362,TRUE
"1017",2019,-80.13795,25.92029,TRUE
"1018",2019,-80.53156,25.42072,TRUE
"1019",2019,-80.46152,25.48487,TRUE
"1020",2019,-80.21089,25.74371,TRUE
"1023",2019,-80.37453,25.62433,TRUE
"1024",2019,-80.32429,25.58262,TRUE
"1025",2019,-80.72324,25.43384,TRUE
"1028",2019,-80.27589,25.67592,TRUE
"1029",2019,-80.27203,25.68154,TRUE
"1030",2019,-80.4247,25.67037,TRUE
"1031",2019,-80.42465,25.67041,TRUE
"1032",2020,-80.32082,25.73274,TRUE
"1033",2019,-80.27357,25.68205,TRUE
"1034",2020,-80.27338,25.67804,TRUE
"1036",2020,-80.47923,25.44789,TRUE
"1040",2020,-80.33475,25.46441,TRUE
"1041",2019,-80.37567,25.62453,TRUE
"1042",2020,-80.50236,25.4473,TRUE
"1043",2020,-80.50228,25.44716,TRUE
"1044",2019,-80.47401,25.44411,TRUE
"1045",2019,-80.58374,25.39533,TRUE
"1046",2019,-80.47396,25.44412,TRUE
"1047",2019,-80.47406,25.44386,TRUE
"1048",2019,-80.47398,25.44413,TRUE
"1050",2020,-80.36568,25.70097,TRUE
